id,features[0],features[1],features[2],features[3],features[4],features[5],features[6],features[7],features[8],features[9]
3397,-0.049922854,-0.4129826,-1.3466243,-1.0164473,-0.4576373,-0.6917737,0.43101758,-0.3313425,-0.021962948,0.26493004
3407,-0.22083774,-0.07171282,-0.97641516,-0.19793689,-0.26486292,-0.20652919,-0.15672988,-0.5543918,-0.33145157,0.75341433
3417,0.017280806,-0.7760478,-1.1926799,-0.9619815,-0.4384957,-0.53584296,0.48588163,-0.07846321,-0.2256641,0.50340974
3427,-0.025208473,-0.6560484,-1.1593874,-0.46274468,-0.57918495,-0.40160882,0.49955335,-0.4773363,-0.45653778,0.29469138
3437,0.41029856,0.45931947,-0.8212363,-0.25352687,-0.32958433,-0.20192862,-1.0863746,-1.1002077,0.1076175,0.027697433
3447,-0.0011985417,-0.95029336,-0.5352726,-0.742354,-0.85100895,-0.8271644,0.76828533,-0.49380413,-0.48940453,0.4933982
3457,0.15327844,-1.0485764,-0.24194553,-0.7202433,-1.2123433,-0.49428862,0.07302088,-0.45398116,-0.14356108,0.07796141
3467,0.31513467,-0.8883437,-1.0980457,-0.6803127,-0.9835442,-0.85315734,0.4022619,-0.15341847,-0.4817046,0.17873558
3477,-0.55419534,-0.4150325,-1.099509,-0.42053634,-0.378369,-0.34714723,0.28697413,-0.9943404,-0.123446494,0.42001757
3487,-0.26227006,-0.86751956,-1.1988174,-0.54452693,-0.6483877,-0.85171,0.1733136,-0.11502653,-0.786843,0.106284276
3497,0.16602342,-0.6577278,-0.859072,-0.6001918,-0.32461688,-0.67196995,0.39720413,-0.61078304,-0.03171583,0.51610976
3507,0.049849026,-0.8232708,-1.2939502,-0.8594103,-0.7344212,-0.5932937,0.59904283,-0.20283875,-0.40273103,0.24827947
3517,0.040635124,-0.8816964,-1.0224986,-1.1792806,-1.016001,-0.7116614,0.47496498,-0.28996053,-0.22112934,0.5592358
3527,0.14944336,-0.53903896,-1.2107457,-0.8255527,-0.69946253,-0.028198835,0.14753753,-0.8028176,-0.6012501,0.041717585
3537,-0.27733517,-0.48751038,-0.84140605,-0.6489467,-0.5882198,-0.6349789,0.231393,-0.7162393,-0.21607982,0.75875294
3547,0.0033137652,-0.71456736,-0.7851285,-1.1126939,-0.9544449,-0.6317381,0.42830947,-0.20234089,-0.18929717,0.2568812
3557,0.04210858,-0.7092883,-0.62249637,-0.5642864,-0.6368121,-0.5301091,0.15627722,-0.8221436,-0.3299866,0.121508695
3567,-0.66965616,-0.37650064,-1.1352342,-0.7248323,-0.6303329,-0.8568246,0.38441622,-0.43414804,-0.02035393,0.1996173
3577,0.11693034,-0.3478529,-0.44960964,-0.399215,-0.44410843,-0.34307355,0.5405082,-0.97701615,-0.7968787,0.35179907
3587,0.40277982,-0.27172816,-1.0759114,-1.1316181,-0.16766918,-0.32037774,-0.36539796,-0.5918817,-0.22001095,0.29254505
3597,0.13192925,0.2112448,-0.8767346,0.08573874,-0.55789125,-0.828817,0.07303145,-1.5150265,-0.3143331,0.08961244
3607,-0.2911645,-0.69024783,-1.205348,-1.2315106,-0.022583539,-0.04328834,0.008787953,-0.33029276,-0.6384949,0.6582496
3617,0.12258571,0.11272402,-1.0455481,-0.48297408,-0.81993127,-0.29564112,-0.16868892,-1.2042599,-0.39987138,0.3601945
3627,0.5737344,-1.0377277,-0.74621284,-1.0806197,-0.81201863,-0.65429205,-0.26843524,0.032262187,-0.18503006,-0.50280154
3637,0.40025935,-0.99122345,-0.7765229,-1.0243653,-0.58050597,-0.9169817,0.045390815,-0.83510125,0.022242825,-0.055805493
3647,0.11173295,-0.69002837,-0.16823545,-0.7213209,-1.058855,-0.5411193,-0.21552972,-0.55740446,-0.27259338,0.12871343
3657,-0.27282786,-1.012834,-0.7703215,-0.120802246,-0.612113,-1.3809854,-0.2248488,-0.5108786,-0.34032506,0.27949548
3667,0.0041162358,-0.39025083,-0.8171945,-0.10860704,-0.09983127,-0.29098004,-0.20326805,-0.4592076,-0.11871172,0.46534237
3677,-0.35867783,-0.5206787,-0.98644644,-0.9186938,-0.9049533,-1.0286485,0.83031416,-0.27393687,-0.17521866,0.030211287
3687,-0.18474413,-0.28046966,-0.7161694,-0.48567623,-0.36924472,-0.10846037,0.051690612,-0.22831714,-0.12590338,0.23324002
3697,5.3886045E-4,-0.5948954,-0.92190874,-0.5863863,-0.3224914,-0.12675986,-0.09741244,-0.819111,-0.4565274,0.11779175
3707,-0.2011511,-0.5482082,-0.77492523,-0.37344766,-0.6045023,-0.46897894,0.55131567,-0.8167438,-0.74292535,0.011615585
3717,-0.46099168,-0.40043986,-0.88833654,-0.4343467,-0.37721786,-0.12393498,-0.07628788,-1.096286,-0.57009137,0.4591366
3727,0.12615713,-0.649217,-0.9648487,-0.9560925,-1.014257,-0.45528692,0.26967475,-0.6613619,-0.013421435,-0.15479384
3737,0.41919494,-0.6982042,-1.113092,-0.5615945,-1.0698941,-0.8658751,0.81278706,-0.032055523,-0.7012957,0.04757287
3747,0.28544137,-0.40651256,-0.83999324,-0.8570078,-1.1009271,-1.1807219,0.05927212,-0.3609518,-0.025749508,-0.2262632
3757,1.1760399,-0.7403247,-0.95808506,-0.49295485,-0.5677264,-0.11135388,0.35515997,-0.5241268,-0.101901114,-0.4057945
3767,0.49671206,-0.6390294,-0.61334413,-0.0654972,-0.11143616,-0.16640845,0.01029847,-0.7084028,-0.58805746,0.45415545
3777,0.625093,-0.48778576,-0.110480614,-0.94473964,-0.898164,-0.36198097,0.11829729,0.28488082,-0.7154849,-0.48353794
3787,-0.76259923,-0.5504079,-0.8586476,-1.0591174,-0.8684096,-1.2943169,0.27913967,-0.057551738,-0.10516858,0.463054
3797,0.07774959,-1.117403,-0.3806426,-0.36964348,-0.27422738,-0.22977833,-0.17626013,-0.733954,-0.44045267,0.4556191
3807,0.14324872,-0.80561966,-0.92361075,-0.8618112,-0.48545098,-0.12483057,0.33582452,-0.6682758,-0.17862396,0.13532273
3817,-0.74431735,-0.81478333,0.13974242,-1.2505585,-1.0061523,-1.028789,1.0497541,-0.47606167,-0.24019557,0.27598664
3827,-0.118468896,-0.8077434,-1.1636126,-0.4835611,-0.6973014,-0.10366313,0.09112301,-0.30132124,-0.5370146,0.64617234
3837,0.23712942,-0.4512096,-0.41301176,-1.229413,-0.25529617,-0.44050917,-0.08509311,-0.85451907,-0.2624471,-0.051688947
3847,0.6592753,-0.3982269,-0.2614861,-0.97911716,-0.9799892,0.16344057,0.38248608,-0.83335936,-0.9492034,-0.36190867
3857,-0.44617337,-0.87996185,-0.19529934,-0.54464525,-0.30278185,0.06988865,0.2184268,-1.212862,-0.6641201,0.41959566
3867,-0.5784365,-0.7026367,-0.58321446,-0.90788764,-0.518551,-0.5562747,-0.06772896,-0.72294974,-0.7270511,0.0063502975
3877,0.09684145,-0.52578014,-0.5781225,-0.4242298,-0.009436401,-0.21324684,0.033046167,-0.87814534,0.0045964033,0.25573015
3887,-0.080365896,-0.30661237,-1.0035869,-0.6280352,-0.51446205,0.051650327,0.39121255,-0.5149058,-0.28073868,0.7660785
3897,-0.26466426,-0.39077333,-1.223156,-0.99213594,-1.139219,-0.6580909,0.40222347,-0.43926543,-0.2941148,0.32189107
3917,0.590896,-0.24460693,-0.5471669,-1.206923,-0.58904475,-0.318269,0.042003565,-0.9720233,-0.42656383,-0.25444737
3927,0.075682916,-0.71964556,-1.1703233,-0.90136504,-0.43860292,-0.35252988,0.424995,-0.51804614,-0.36864322,0.09045316
3937,-0.03449549,-0.55329984,-1.0375171,-0.6140322,-0.2815949,-0.35581774,-0.04117665,-0.66419137,-0.38732898,0.28108504
3947,0.17149168,-1.2071612,-0.81873363,-1.115539,-0.8758305,-0.14501688,-0.12719606,0.035269137,-0.47124165,-0.34964153
8,0.37021506,-0.73657805,-0.72218,-0.9061101,-0.08759563,-0.4368053,0.14991681,-0.786534,-0.30089954,0.6178866
18,-0.4209509,-0.20472153,-1.198807,-0.73083216,-0.46368176,-0.5677474,-0.09130833,-0.8377247,-0.50057137,-0.16929959
28,-0.24690884,-0.8350571,-1.2811216,-1.0654159,-0.8203546,-0.6704995,0.17469367,0.07873685,-0.0183756,0.4495465
38,-0.14524662,-1.1657404,-0.9112884,0.019972509,0.61022377,-0.42334524,-0.4831344,-0.73425484,-0.008661653,1.2202566
48,-0.03437057,-0.59426904,-0.6117987,-0.8793627,-0.27625474,-0.28200403,0.35109589,-0.5465663,-0.32276392,0.88167983
58,-0.31632122,-0.6940788,-1.0538913,-0.6947784,-0.8794413,-1.0689427,0.69153106,-0.34882832,-0.26430187,0.28766036
68,-0.12375664,-0.7734286,-0.72298455,-0.9096801,-0.6294377,-0.7909552,0.628574,-0.47154415,0.08002902,0.21960858
78,0.46744394,-1.3198279,-0.470628,-0.5947866,-0.6988387,-1.0197762,0.3700234,-0.23109746,-0.18759434,0.20828639
88,-0.05654464,-0.10617599,-1.130986,-0.19121829,-0.45594802,-0.4938533,-0.36958858,-1.0959748,-0.25523707,0.4298911
98,0.008408036,-0.632087,-0.7261643,-0.3093649,-0.35816273,-0.44867012,0.22359453,-0.30281025,-0.14241739,0.16298704
108,-0.22950707,-0.12276311,-0.90688235,-0.8188886,-1.0641825,-0.63761437,-0.854163,-1.4352411,-0.12571624,-0.1118274
118,-0.6429668,-0.44937876,-0.6916089,-0.5395126,-0.34536058,-0.9137981,0.41963547,-0.78685886,-0.6193169,0.2971969
128,-0.110734686,-0.86207175,-0.76394606,-0.7583933,-0.96325636,-1.150611,0.5542725,-0.5535582,-0.26800576,0.5866691
138,0.14564379,-0.24594441,-0.96184134,-0.89997226,-0.5716869,0.1586726,0.6287814,0.64703685,0.942344,1.6749527
148,-0.46394834,-0.68553215,-0.29017514,-0.84201753,-0.66756743,-1.0222198,0.61305,-0.13467503,-0.04133603,-0.55199677
158,-0.097547926,-0.70559317,-0.7574112,-0.8114876,-0.124877624,-0.36510885,0.14947754,-0.6859787,-0.06661947,0.69173867
168,-0.10913661,-0.69689894,-0.8116223,-0.48811185,-0.075479075,-0.2581162,0.06744984,-0.77548736,-0.56218404,0.98643625
178,0.0659077,-0.8603689,-0.5781369,-0.76985866,-0.85053086,-0.82103276,0.44716868,-0.45219558,0.19383705,0.039681606
188,-0.19230077,-0.79519325,-0.8015475,-0.9474008,-0.22441897,-0.4510291,0.10027028,-0.9035651,-0.44147664,-0.1977627
198,-0.32577148,-0.56846994,-0.83127767,-0.88529223,-0.71772,-0.510694,0.0521933,-0.7552686,-0.20609283,-0.075347744
208,-0.19308066,-0.6614605,-0.77738285,-0.61281186,-0.32470122,-0.06423807,-0.17089596,-0.68169063,-0.45059446,0.24365494
218,-0.086724944,-0.56473273,-0.58691305,-0.6119623,-0.69375986,-0.29416588,0.45740515,-0.88885206,-0.32497162,0.7287549
228,0.026853083,-0.25095212,-0.8515657,-0.36428672,-0.45758936,-0.09380041,-0.07936313,-0.54803896,-0.33404538,0.6410002
238,-0.01649648,-0.61237717,-0.34372097,-0.93104875,-0.30347577,-0.5197856,0.8906596,-0.7707794,0.025177602,0.8205134
248,0.3908126,-0.78129286,-0.8279294,-0.56791013,-0.38578784,-0.29235056,0.28286418,-0.70160896,-0.114988655,0.5940199
258,0.054821745,-0.77688223,-0.7553938,-0.47026348,0.266245,-0.15098333,0.3485658,-0.5807565,-0.09816304,0.84430057
268,0.22523609,-0.3267974,-1.0368463,-0.41731465,-0.8981816,-0.9593388,0.39788547,-0.46199542,-0.031045543,0.233431
278,0.14669642,-0.26622102,-0.5665555,-0.5906592,-0.7436978,-0.6774745,0.4336027,-0.8832457,0.16369109,0.4210865
288,-0.05599132,-0.1232026,-0.48037478,-1.0727409,-0.956084,-0.7013706,0.037129924,-0.8535232,-0.3832634,-0.3110429
298,-0.0066619413,-0.8547056,-1.018846,-0.74599785,-0.80867547,-0.8377584,0.6724747,-0.47732005,0.23812112,0.3603826
308,-0.29357687,-0.6742,-0.864845,-0.83163184,-0.8195075,-1.3811302,0.26787847,-0.31393784,-0.40175104,-0.07577275
318,-0.23351003,-0.3529893,-1.4579418,-0.9627243,-1.0286331,-0.61739707,0.4996913,-0.5279262,-0.68174183,0.44060293
328,0.33323073,-0.3305328,-0.9685304,-0.7446316,-0.52573645,-0.12329801,-0.23632857,-0.99512374,-0.30782098,-0.09994211
338,-0.3724209,-0.5551894,-0.85718703,-0.4984311,-0.48696476,-0.04719819,0.09851438,-1.0637349,-0.2690223,0.22743931
348,-0.06322924,-0.44400144,-1.0505242,-0.8083126,-0.99426246,-0.8662198,0.31346533,-0.37991127,0.037138507,0.112637065
358,-0.34178916,-0.30306342,-0.78965795,-0.77398145,-0.55395037,-0.37330976,0.36623034,-1.0651422,-0.33416218,0.4167886
368,-0.3023433,-0.46883866,-1.3785212,-0.6538177,-0.38572264,-0.32303125,0.107898414,-0.65797585,-0.36289084,0.4303024
378,-0.23106042,-0.70589364,-0.90256375,-0.26144177,-0.4310765,-0.35758853,0.15546118,-0.56675154,-0.3880786,0.6468073
388,0.32743138,-0.37292787,-0.9414941,-0.80153674,-0.865285,-0.84447986,0.40822667,-0.4075065,-0.51526684,0.22904818
398,0.015385991,-0.8961984,-0.95597786,-0.87337327,-0.9139361,-0.6532043,0.5630463,-0.27030003,-0.25892395,0.34407172
408,0.169962,-0.368903,-0.89773536,-0.42257002,-0.24322797,-0.4791737,0.25089756,-1.1601777,-0.48696476,0.83651555
418,-0.3721946,-0.52247065,-0.64682263,-0.6454825,-0.034433562,-0.79504716,-0.027663827,-1.0394995,-0.1139266,-0.4346014
428,-0.10568832,-0.35642034,-1.235009,-0.70872426,-0.93939626,-0.63257414,0.3888996,-0.68956757,-0.49515113,0.19262983
438,0.030216962,-0.46291104,-0.8739301,-0.19989833,-0.27401057,-0.38858134,0.15948242,-0.90828454,-0.42716792,0.38983428
448,-0.066977315,-0.73663294,-0.9097481,-0.8405773,-0.83145607,-0.811437,0.40991408,-0.3861244,-0.28646386,-0.11012171
458,-0.07001433,-0.49421415,-1.0496938,-0.63926613,-0.26749355,-0.8925719,0.13499147,-0.6337109,-0.49404818,0.2689045
468,-0.26999047,-0.7847883,-0.9673308,-0.7784068,-0.47379065,-0.41774532,0.38968107,-0.47713643,-0.149113,0.28089544
478,-0.02974828,-0.37739477,-0.787534,-0.25414193,-0.49823242,-0.14374766,-0.05457982,-0.9865333,-0.3920163,0.47457168
488,-0.15298563,-0.5451165,-0.45759383,-1.0313698,-0.40947732,-1.0025185,0.46045357,-0.67409796,-0.46798775,0.26458025
498,-0.11859054,-0.60825044,-0.5760994,-0.20161968,-0.66616243,-0.35797152,0.1777953,-1.1410341,-0.5411463,0.27653357
508,-0.32669893,-0.45574975,-1.0928411,-0.7889605,-0.84181136,-0.6322332,0.56419414,-0.44654873,-0.5144471,0.67119896
518,-0.18308553,-0.52037007,-0.69008243,-0.37105688,-0.36597863,-0.6982817,0.0059045386,-0.80788034,-0.014257034,0.19385885
528,0.1724389,-0.75140464,-0.7852227,-0.03253915,-0.66481733,-0.21691364,0.15926702,-0.9415479,-0.23349182,-0.014242028
538,-0.23105806,-0.46900123,-1.0182277,-0.961911,-0.7854497,-0.9115398,0.6599998,-0.46649337,-0.11250975,-0.066624425
548,-0.08768989,-0.55472654,-0.8388095,-0.32723543,-0.25914827,-0.04105357,-0.0650915,-0.90388453,-0.33829993,0.4893839
558,-0.018806828,-0.70828646,-0.6744617,-0.7485145,-0.017216709,-0.5475289,0.06679997,-0.34426728,-0.06354407,0.86526495
568,-0.12951152,-0.7558565,-0.97105926,-0.87557197,-0.5387866,-1.0857394,0.8666383,-0.38300923,0.06341272,-0.15835832
578,-0.053887274,-0.5167371,-0.8996022,-0.9520085,-1.1043482,-1.1868627,0.28383806,-0.13831449,-0.109341346,-0.5099157
588,0.019710446,-0.41924492,-1.3177204,-1.1647043,-0.6005215,-0.20522994,0.4056596,-0.27029485,-0.19987947,0.6879765
598,0.0951312,-0.6901189,-1.1021706,-0.98948544,-0.6717284,-0.7241789,0.09205315,-1.2866957,-0.47129783,0.21414888
608,0.10275414,-0.55622107,-1.0512798,-1.0206983,-1.3643711,-0.81577766,0.39210567,-0.31302685,-0.36130524,-0.0267716
618,-0.185315,-0.8501101,-0.9430187,0.055601567,0.39978474,-0.7587817,0.53316706,-0.9620457,0.17396961,0.15004398
628,-0.07723703,-0.3929944,-1.1564593,-0.7213293,-0.90134823,-0.43640888,0.4214125,-0.7171258,-0.5710975,0.51089406
638,-0.75543463,-0.43900236,-1.2455322,-0.72890866,-0.12582864,-0.4867119,0.49634457,-0.20154965,-0.54454684,0.79930645
648,-0.28683144,-0.47739148,-1.1843688,-0.60001785,-0.57467246,-0.27712634,0.042361826,-0.6787141,-0.4891137,0.49409884
658,-0.12382465,-0.14929028,-0.34924906,-0.44174248,-0.5811484,-0.83662087,0.03745191,-0.16624534,0.10247804,-0.43423024
668,-0.39386147,-0.8581692,-1.2809004,-0.9855076,-0.9414497,-1.223323,0.033292133,0.07898816,-0.043550313,-0.2869259
678,-0.06612352,-0.4896876,-1.0598533,-0.91548175,-1.0443217,-0.89723486,0.39389026,-0.477591,-0.7182905,0.30496392
688,0.02945766,-0.68051934,-0.81135863,-0.32718396,-0.054006215,-0.47931647,-0.007295427,-0.38546506,-0.073524915,0.5744204
698,-0.078238755,-0.42356747,-0.2356032,-0.4629184,-0.74923563,-1.1335713,0.6694165,-0.378687,0.28072643,-0.23888077
708,-0.16965842,-0.62543184,-0.86766183,-0.8072672,-0.63724023,-0.5111525,0.4377882,-0.7015034,0.04718094,0.59575605
718,-0.15812388,-0.5471096,-1.1843358,-0.9900832,-0.6678762,-0.700805,0.22761773,-0.38739297,0.38542882,-0.0029645022
728,-0.28006813,-0.71948975,-0.9585436,-0.96573114,-0.7692732,-0.78986824,0.40986925,-0.38437766,-0.05699713,0.18841162
748,0.0045175226,-0.8541081,-0.86014533,-0.7439808,-0.5399991,-0.32266024,0.042339973,-0.5523903,-0.19963188,0.34542903
758,0.2568432,-0.5788213,-0.6770502,-0.6403694,-0.75918764,-0.76255685,-0.75609857,0.020861654,-0.08730606,-0.14093983
778,-0.1232068,-0.26288873,-1.0114125,-0.98768175,-1.0339546,-1.0072604,0.30393657,-0.48752105,-0.35094506,-0.21672186
788,0.325161,-0.26645687,-1.0837274,-0.5391648,-0.591093,-0.2927967,-0.068975255,-0.66569805,-0.40988082,0.46047574
798,0.02187802,-0.7728096,-0.66686714,-0.38574648,-0.3392263,-0.273924,-0.09069372,-0.7981587,-0.48295522,0.5583772
808,0.19349031,-0.896647,-0.7973449,-0.71417475,-0.14011066,-0.8975128,0.42356277,-0.5409207,0.071329825,0.5944555
818,0.612851,-0.15168698,-0.8860278,-0.9206098,-0.5377119,-0.35737947,0.026587592,-0.40160495,0.37559453,0.19003884
828,0.15975386,-0.33746567,-0.8883959,-1.0216451,-0.10315811,-0.5346603,0.61842424,-0.045811273,-0.37057826,0.70413387
838,-0.37386602,-0.6980236,-1.0188367,-0.9545242,-0.7727637,-0.67351556,0.4759235,-0.21621491,-0.04151049,0.6649063
848,-0.40249157,-0.7838372,-0.8315922,-0.60322964,-0.48773745,-0.34948072,0.7419532,-0.5963669,-0.9480923,0.40508705
858,0.18710545,-0.5240318,-1.3536311,-1.0075932,-1.2080239,-0.74016947,0.40555426,-0.22992004,-0.75769037,0.06274899
868,-0.17308676,-0.60634875,-0.6948334,-0.40525976,-0.4704603,-0.30293497,0.12739307,-0.55440557,-0.4901617,0.3592124
878,0.014512382,-0.71872914,-1.235738,-0.7518042,-0.848705,-0.47479984,0.63019013,-0.15692668,-0.17247625,0.3867308
888,0.6100705,-0.91568506,-0.18817165,-0.18956614,-0.13508663,-0.49574706,0.15580335,-0.93374467,-0.46800902,0.7994377
898,-0.028005004,-0.93995863,-1.2128985,-1.0568398,-0.953306,-0.6964059,0.44783598,0.01260828,-0.2073293,0.3611927
908,-0.06752612,-0.83164704,-1.3230929,-1.0025192,-0.93669313,-0.80297995,0.4334979,-0.087465994,-0.44229543,0.18681085
918,0.19321324,-0.9634184,-1.1005639,-1.1406634,-0.397389,-0.5706745,0.60040575,0.03543754,0.07235175,0.49957907
928,0.0720987,-0.8938177,-1.2367003,-1.0383729,-0.8478241,-0.76284045,0.39098838,-0.11259655,-0.22522905,0.25604415
938,-0.056727756,-0.77233446,-0.95480835,-1.0322653,-0.2266795,-0.69652814,0.68257993,-0.19710167,-0.08156994,0.6716263
948,0.17934595,-0.5597666,-0.9525215,-1.0035746,-0.7096417,-0.7511986,0.52023214,-0.45984933,-0.4221252,0.32175148
958,0.37344006,-1.1887972,-1.081508,-0.71006125,-0.41404915,0.24973822,0.6582434,-0.5130707,-0.59125745,0.2741376
968,0.79348415,-0.5195214,-0.9525425,-1.2095793,-0.9095235,-0.41360813,-0.085973755,-0.44613895,-0.4094748,-0.26048544
978,0.072880514,-1.1001902,-0.66805345,-1.044937,-0.9499454,-1.1000369,0.34805536,-0.21918337,-0.20191124,-0.39465836
988,-0.058804903,-0.66071486,-1.0119346,-0.6512659,-0.8118416,-0.41088703,0.29207972,-0.8675399,-0.109062225,0.09765812
998,-0.11813476,-0.6077134,-0.4564914,-0.7009775,-0.63015026,-0.6901666,0.36171016,-0.88130486,-0.015232044,0.59358555
1008,-0.022586303,-0.8775488,-1.0958203,-0.55179775,-0.23204258,-0.42239127,0.44272295,-0.27021414,-0.5458864,0.6690047
1018,0.36826688,-0.7681505,-0.9997867,-0.90638345,0.008178127,-0.36047825,0.35650983,-0.4818087,-0.067797065,0.7821446
1028,0.18139374,-0.5847043,-1.2676693,-1.1534947,-0.39999837,-0.42323792,0.77958757,-0.25145766,-0.108021386,0.6906226
1038,-0.09647697,-0.43219125,-0.88518727,-0.7795421,-0.81279176,-0.7001682,0.37413523,-0.11259822,-0.5308012,0.46007097
1058,0.007672156,0.16639508,-0.90080684,-0.9509143,-0.7143618,-0.8302196,0.6987658,0.25871304,-0.46905977,1.0122788
1068,0.3847406,-0.68745106,-1.2634743,-0.6962045,-1.1807711,-0.6440752,-0.17249697,0.1315369,-0.09047511,0.10248965
1078,0.04575302,-0.71137065,-1.2709574,-0.70652086,-0.8594296,-0.78331673,0.3613148,-0.38611504,-0.008608206,-0.014869861
1088,-0.17024021,-0.6264228,-0.8217865,-0.7272906,-0.292988,-0.32569897,0.58673453,-0.72450775,-0.2319636,1.049932
1098,-0.17694739,-0.2431584,-0.4219508,-0.7238918,-0.6939986,-0.060042985,0.16224112,-0.69542265,-0.55080193,0.116083436
1118,-0.21606396,-0.11645162,-0.7241761,-0.20390077,-0.29859537,0.00855639,-0.092024855,-0.27857518,-0.19692913,0.34841353
1128,0.51233876,-0.64646167,-0.5698264,-0.94873685,-0.4234666,-0.29500896,0.018690722,-0.8063502,-0.3250712,0.0098540615
1138,0.483446,-0.82518584,-0.84124976,-1.4379491,-1.1091014,-0.76052177,-0.35356247,-0.36727357,-0.041534144,-0.8219226
1148,-0.3099889,-0.754971,-1.4627805,-1.1192536,-0.9375539,-0.7430302,0.37345868,-0.23875815,-0.11245799,0.13874634
1168,0.25098756,-0.97934324,-0.26786542,-0.5781595,-0.36424163,-0.07936843,0.025903748,-0.74599403,-0.06655234,0.002555433
1178,0.18106091,-0.81460977,-1.1405213,-1.2043028,-1.1386408,-0.8674477,0.16642672,-0.053724054,-0.40303367,-0.057296705
1188,-0.15368907,-0.8874484,-0.9018201,-0.9050441,-0.90827113,-0.8607839,0.61632186,-0.2868806,0.17948888,0.42386284
1198,-0.054675557,-0.6265472,-1.6406235,-1.058133,-0.89447933,-0.2735558,0.3396378,-0.35640383,-0.5680429,0.23544255
1208,-0.047154054,-0.56987315,-1.2037481,-0.9139347,-1.1075699,-0.82175994,0.32723325,-0.34455046,-0.72972035,-0.25396204
1218,-0.12507148,-0.6517167,-1.2164714,-1.0184246,-1.2200617,-0.5930668,-0.30760655,-0.41704753,-0.42011553,-0.015674649
1228,0.3059762,-0.4906984,-1.0520825,-0.959582,-1.2801857,-0.9182833,0.24338531,-0.20727062,-0.5392787,-0.09533041
1238,-0.22548805,-0.8973335,-1.1212308,-0.739713,-0.913084,-0.8405002,0.5794885,-0.20093839,-0.04444983,0.21028087
1248,-0.014974437,-0.7125229,-1.145704,-1.0310469,-1.0458779,-1.0022411,0.13579124,-0.034506742,-0.3580771,-0.2708549
1258,0.27169603,-0.39801642,-1.0595864,-0.994214,-1.0349666,-0.7095416,0.39780825,-0.6221184,-0.70224005,-0.09815565
1268,-0.2498834,-0.4996875,-1.0279262,-0.83476335,-0.67202723,-0.47095937,0.34007853,-0.82469946,-0.14132679,0.22011527
1278,0.111869335,-0.8069675,-1.3979822,-0.9537244,-0.9012132,-0.5993281,0.4539544,-0.34950668,-0.24850723,0.01315986
1288,0.20741086,-0.5202914,-1.3963045,-0.8713249,-1.1893971,-0.7834955,0.33337632,-0.20630911,-0.08923454,-0.24112538
1298,-0.026512658,-0.40590927,-0.9629757,-0.8833387,-0.72207433,-0.6899612,0.31571734,-0.73637486,-0.6029013,-0.16300881
1328,-0.3463736,-0.25900164,-0.3414189,-0.4096691,0.12009481,-0.22942822,-0.15529339,-1.1377302,-0.63890475,0.116484284
1348,0.40757167,-1.0258869,-1.0592549,-1.1954346,-0.63747674,-0.9568308,0.08730165,0.040109064,-0.386398,-0.3667788
